id,name,cohort,predicted_gender,confidence,namerank,h_index,cited_by_count,credential_country,institution,subfield
oa_author_pankaj_berde,Pankaj Berde,long_tail_researcher_openalex,male,high,0.3311,1,1093,,,Software-Defined Networks and 5G
oa_author_pavlo_o__dral,Pavlo O. Dral,long_tail_researcher_openalex,male,high,0.5549,31,6840,DE,Max Planck Society,Chemical Thermodynamics and Molecular Structure
oa_author_yuki_hagiwara,Yuki Hagiwara,long_tail_researcher_openalex,female,medium,0.4649,36,11188,SG,Ngee Ann Polytechnic,EEG and Brain-Computer Interfaces
oa_author_milan_malinsky,Milan Malinsky,long_tail_researcher_openalex,male,high,0.3984,19,7753,CH,University of Basel,Forensic and Genetic Research
oa_author_wei_huang,Wei Huang,long_tail_researcher_openalex,ambiguous,east_asian_name,0.3108,11,1079,CN,University of Shanghai for Science and Technology,Advanced Neural Network Applications
oa_author_ziming_feng,Zi‐Ming Feng,long_tail_researcher_openalex,ambiguous,east_asian_name,0.2676,31,4321,,,Advanced Image and Video Retrieval Techniques
oa_author_ryan_kiros,Ryan Kiros,long_tail_researcher_openalex,male,medium,0.5473,19,16384,CA,University of Toronto,Multimodal Machine Learning Applications
oa_author_skipper_seabold,Skipper Seabold,long_tail_researcher_openalex,ambiguous,unknown_to_detector,0.3935,6,6458,US,American University,Computational Physics and Python Applications
oa_author_ariel_ekblaw,Ariel Ekblaw,long_tail_researcher_openalex,male,high,0.4243,8,2566,US,Massachusetts Institute of Technology,Blockchain Technology Applications and Security
oa_author_john_bauer,John Bauer,long_tail_researcher_openalex,male,high,0.3541,13,8975,US,Stanford University,Natural Language Processing Techniques
oa_author_kai_zhang,Kai Zhang,long_tail_researcher_openalex,ambiguous,east_asian_name,0.6535,49,27006,HK,Hong Kong Polytechnic University,Image and Signal Denoising Methods
oa_author_rob_tibshirani,Rob Tibshirani,long_tail_researcher_openalex,male,high,0.4249,29,21712,,,Statistical Methods and Inference
oa_author_marcos_dias_de_assuno,Marcos Dias de Assunção,long_tail_researcher_openalex,male,high,0.5157,24,3834,FR,École Normale Supérieure de Lyon,Cloud Computing and Resource Management
oa_author_azizah_abdul_manaf,Azizah Abdul Manaf,long_tail_researcher_openalex,ambiguous,unknown_to_detector,0.4851,23,2641,MY,University of Technology Malaysia,Spectroscopy and Chemometric Analyses
oa_author_huijuan_xu,Huijuan Xu,long_tail_researcher_openalex,ambiguous,east_asian_name,0.5078,22,4014,,,Human Pose and Action Recognition
oa_author_alejandro_barredo_arrieta,Alejandro Barredo Arrieta,long_tail_researcher_openalex,male,high,0.4811,3,8664,ES,Tecnalia,Explainable Artificial Intelligence (XAI)
oa_author_ahna_r__girshick,Ahna R. Girshick,long_tail_researcher_openalex,ambiguous,unknown_to_detector,0.4213,18,5246,US,New York University,Visual perception and processing mechanisms
oa_author_matthias_feurer,Matthias Feurer,long_tail_researcher_openalex,male,high,0.723,18,4022,DE,University of Freiburg,Machine Learning and Data Classification
oa_author_s__subashini,S. Subashini,long_tail_researcher_openalex,ambiguous,unknown_to_detector,0.2108,9,2803,IN,Tirunelveli Medical College,Cloud Data Security Solutions
oa_author_jun_wang,Jun Wang,long_tail_researcher_openalex,ambiguous,east_asian_name,0.5595,56,12676,US,University of Central Florida,Ammonia Synthesis and Nitrogen Reduction
oa_author_weidi_xie,Weidi Xie,long_tail_researcher_openalex,ambiguous,east_asian_name,0.6746,43,10381,GB,University of Oxford,Face recognition and analysis
oa_author_effy_vayena,Effy Vayena,long_tail_researcher_openalex,ambiguous,unknown_to_detector,0.66,54,19019,CH,ETH Zurich,Artificial Intelligence in Healthcare and Education
oa_author_guanghui_lan,Guanghui Lan,long_tail_researcher_openalex,ambiguous,androgynous,0.5589,37,9007,US,University of Florida,Stochastic Gradient Optimization Techniques
oa_author_chao_ma,Chao Ma,long_tail_researcher_openalex,ambiguous,east_asian_name,0.4919,42,12540,,,Video Surveillance and Tracking Methods
oa_author_ulrich_gnewuch,Ulrich Gnewuch,long_tail_researcher_openalex,male,high,0.563,14,1546,DE,Karlsruhe Institute of Technology,AI in Service Interactions
oa_author_jun_li,Jun Li,long_tail_researcher_openalex,ambiguous,east_asian_name,0.3405,43,7023,US,Bristol-Myers Squibb (United States),Machine Learning in Materials Science
oa_author_zhangmeng_liu,Zhangmeng Liu,long_tail_researcher_openalex,ambiguous,east_asian_name,0.5081,26,2942,CN,National University of Defense Technology,Direction-of-Arrival Estimation Techniques
oa_author_weinan_zhang,Weinan Zhang,long_tail_researcher_openalex,ambiguous,east_asian_name,0.6232,63,18581,CN,Shanghai Jiao Tong University,Generative Adversarial Networks and Image Synthesis
oa_author_hongming_zhou,Hongming Zhou,long_tail_researcher_openalex,ambiguous,east_asian_name,0.4446,12,8289,SG,Nanyang Technological University,Machine Learning and ELM
oa_author_quanfu_fan,Quanfu Fan,long_tail_researcher_openalex,ambiguous,unknown_to_detector,0.4795,27,5828,US,IBM (United States),Advanced Neural Network Applications
oa_author_a__heris_hermawan,A. Heris Hermawan,long_tail_researcher_openalex,ambiguous,unknown_to_detector,0.3968,8,738,,,Arabic Language Education Studies
oa_author_stefano_buzzi,Stefano Buzzi,long_tail_researcher_openalex,male,high,0.7065,37,16719,IT,Università degli studi di Cassino e del Lazio Meridionale,Advanced MIMO Systems Optimization
oa_author_henil_patel,Henil Patel,long_tail_researcher_openalex,ambiguous,unknown_to_detector,0.1422,2,550,IN,Indus University,Text and Document Classification Technologies
oa_author_zhun_zhong,Zhun Zhong,long_tail_researcher_openalex,ambiguous,east_asian_name,0.5203,35,10862,CN,Xiamen University,Advanced Neural Network Applications
oa_author_lihua_zhang,Lihua Zhang,long_tail_researcher_openalex,ambiguous,east_asian_name,0.12,9,9498,US,"University of California, Irvine",Advanced MIMO Systems Optimization
oa_author_julin_luengo,Julián Luengo,long_tail_researcher_openalex,male,high,0.6873,34,12607,ES,Universidad de Burgos,Machine Learning and Data Classification
oa_author_guosheng_lin,Guosheng Lin,long_tail_researcher_openalex,ambiguous,east_asian_name,0.6405,49,16118,AU,Australian Centre for Robotic Vision,Advanced Vision and Imaging
oa_author_johannes_l__schnberger,Johannes L. Schönberger,long_tail_researcher_openalex,male,high,0.7149,27,17788,CH,ETH Zurich,Robotics and Sensor-Based Localization
oa_author_andreas_s__tolias,Andreas S. Tolias,long_tail_researcher_openalex,male,high,0.5862,61,19024,US,Baylor College of Medicine,Domain Adaptation and Few-Shot Learning
oa_author_onur_teymur,Onur Teymur,long_tail_researcher_openalex,male,high,0.0916,5,13542,,,Neural Networks and Applications
oa_author_leland_mcinnes,Leland McInnes,long_tail_researcher_openalex,male,high,0.4208,10,25448,,,Advanced Numerical Analysis Techniques
oa_author_augusto_smerzi,Augusto Smerzi,long_tail_researcher_openalex,male,high,0.7495,55,15300,IT,Quantum Science and Technology in Arcetri,Cold Atom Physics and Bose-Einstein Condensates
oa_author_maite_taboada,Maite Taboada,long_tail_researcher_openalex,female,high,0.703,35,7713,CA,Simon Fraser University,Sentiment Analysis and Opinion Mining
oa_author_robert_j__thomas,Robert J. Thomas,long_tail_researcher_openalex,male,high,0.6527,58,13602,US,Cornell University,Smart Grid Security and Resilience
oa_author_christian_ledig,Christian Ledig,long_tail_researcher_openalex,male,high,0.3089,32,24786,TR,Fırat University,Advanced Image Processing Techniques
oa_author_mat_cook,Mat Cook,long_tail_researcher_openalex,female,high,0.3068,5,6646,GB,Microsoft Research (United Kingdom),Human Pose and Action Recognition
oa_author_roberto_a__novoa,Roberto A. Novoa,long_tail_researcher_openalex,male,high,0.5465,21,15309,US,Stanford University,Cutaneous Melanoma Detection and Management
oa_author_j__andrs_christen,J. Andrés Christen,long_tail_researcher_openalex,male,high,0.633,26,9323,MX,Mathematics Research Center,Bayesian Methods and Mixture Models
oa_author_kristina_p__sinaga,Kristina P. Sinaga,long_tail_researcher_openalex,female,high,0.4384,6,2295,TW,Chung Yuan Christian University,Advanced Clustering Algorithms Research
oa_author_xuxian_jiang,Xuxian Jiang,long_tail_researcher_openalex,ambiguous,east_asian_name,0.6692,48,13325,US,North Carolina State University,Advanced Malware Detection Techniques
oa_author_mohamed_nidhal_mejri,Mohamed Nidhal Mejri,long_tail_researcher_openalex,male,high,0.4222,7,750,FR,Université Sorbonne Paris Nord,Vehicular Ad Hoc Networks (VANETs)
oa_author_daniel_j__arp,Daniel J. Arp,long_tail_researcher_openalex,male,high,0.5249,61,15864,DE,University of Göttingen,Advanced Malware Detection Techniques
oa_author_niloy_j__mitra,Niloy J. Mitra,long_tail_researcher_openalex,ambiguous,unknown_to_detector,0.4984,69,21112,SA,King Abdullah University of Science and Technology,Visual Attention and Saliency Detection
oa_author_klaus_greff,Klaus Greff,long_tail_researcher_openalex,male,high,0.5857,25,11248,CH,Dalle Molle Institute for Artificial Intelligence Research,Music and Audio Processing
oa_author_diogo_santosmartins,Diogo Santos‐Martins,long_tail_researcher_openalex,male,high,0.3538,23,8892,US,Scripps Institution of Oceanography,Computational Drug Discovery Methods
oa_author_alexander_hermans,Alexander Hermans,long_tail_researcher_openalex,male,high,0.5565,17,5741,DE,RWTH Aachen University,Advanced Neural Network Applications
oa_author_b__paden,B. Paden,long_tail_researcher_openalex,ambiguous,unknown_to_detector,0.5459,27,6938,US,Decision Systems (United States),Robotic Path Planning Algorithms
oa_author_pascal_vincent,Pascal Vincent,long_tail_researcher_openalex,male,high,0.6716,45,26467,,,Image and Signal Denoising Methods
oa_author_sebastian_raisch,Sebastian Raisch,long_tail_researcher_openalex,male,high,0.1951,27,12124,CH,University of Geneva,Blockchain Technology Applications and Security
oa_author_benjamin_ward_cherrier,Benjamin Ward-Cherrier,long_tail_researcher_openalex,male,high,0.4343,11,990,GB,University of Bristol,Advanced Sensor and Energy Harvesting Materials
oa_author_ethan_rublee,Ethan Rublee,long_tail_researcher_openalex,male,high,0.2251,2,10342,US,Willow Wood (United States),Advanced Image and Video Retrieval Techniques
oa_author_walaa_hamouda,Walaa Hamouda,long_tail_researcher_openalex,ambiguous,unknown_to_detector,0.5973,31,6095,CA,Concordia University,Advanced MIMO Systems Optimization
oa_author_sergey_bravyi,Sergey Bravyi,long_tail_researcher_openalex,male,high,0.6676,49,13286,,,Quantum Computing Algorithms and Architecture
oa_author_stella_x__yu,Stella X. Yu,long_tail_researcher_openalex,ambiguous,east_asian_name,0.6765,42,10366,US,"University of California, Berkeley",Domain Adaptation and Few-Shot Learning
oa_author_oliver_groth,Oliver Groth,long_tail_researcher_openalex,male,high,0.3397,9,6457,DE,Technische Universität Dresden,Multimodal Machine Learning Applications
oa_author_sasan_karamizadeh,Sasan Karamizadeh,long_tail_researcher_openalex,male,high,0.4568,13,1079,MY,University of Technology Malaysia,Spectroscopy and Chemometric Analyses
oa_author_luis_demarcos,Luis de‐Marcos,long_tail_researcher_openalex,male,high,0.6216,20,4297,ES,Universidad de Alcalá,Educational Games and Gamification
oa_author_david_cox,David Cox,long_tail_researcher_openalex,male,high,0.4423,50,19400,,,Machine Learning and Data Classification
oa_author_boris_babenko,Boris Babenko,long_tail_researcher_openalex,male,high,0.6232,19,6513,US,"University of California, San Diego",Video Surveillance and Tracking Methods
oa_author_maurice_b__loughrey,Maurice B. Loughrey,long_tail_researcher_openalex,male,high,0.5111,40,14351,GB,Queen's University Belfast,Cell Image Analysis Techniques
oa_author_nathan_griffiths,Nathan Griffiths,long_tail_researcher_openalex,male,high,0.5516,24,3187,,,Multi-Agent Systems and Negotiation
oa_author_dalia_yousri,Dalia Yousri,long_tail_researcher_openalex,female,high,0.4959,46,8157,EG,Fayoum University,Metaheuristic Optimization Algorithms Research
oa_author_deyou_sun,Deyou Sun,long_tail_researcher_openalex,ambiguous,east_asian_name,0.483,30,8118,CN,Jilin University,Geological and Geochemical Analysis
oa_author_manuel_lpezibez,Manuel López‐Ibáñez,long_tail_researcher_openalex,male,high,0.7,37,6437,GB,University of Manchester,Metaheuristic Optimization Algorithms Research
oa_author_xiaobai_li,Xiaobai Li,long_tail_researcher_openalex,ambiguous,east_asian_name,0.4757,42,8500,FI,University of Oulu,Emotion and Mood Recognition
oa_author_pedro_martins,Pedro Martins,long_tail_researcher_openalex,male,high,0.4119,16,8696,PT,Institute for Systems Engineering and Computers,Video Surveillance and Tracking Methods
oa_author_ueli_meier,Ueli Meier,long_tail_researcher_openalex,male,high,0.4422,21,12399,CH,Dalle Molle Institute for Artificial Intelligence Research,Advanced Neural Network Applications
oa_author_xiaohan_ding,Xiaohan Ding,long_tail_researcher_openalex,ambiguous,east_asian_name,0.5176,16,4814,CN,Tsinghua University,Advanced Neural Network Applications
oa_author_alexander_gluhak,Alexander Gluhak,long_tail_researcher_openalex,male,high,0.5122,19,3134,GB,University of Surrey,Smart Grid Energy Management
oa_author_maxim_b__freidin,Maxim B. Freidin,long_tail_researcher_openalex,male,high,0.5459,40,7468,GB,King's College London,Long-Term Effects of COVID-19
oa_author_sabrina_sicari,Sabrina Sicari,long_tail_researcher_openalex,female,high,0.6905,25,7654,IT,University of Insubria,IoT and Edge/Fog Computing
oa_author_rilla_khaled,Rilla Khaled,long_tail_researcher_openalex,ambiguous,unknown_to_detector,0.5468,23,10409,DK,IT University of Copenhagen,Digital Games and Media
oa_author_simon_j__shaw,Simon J. Shaw,long_tail_researcher_openalex,male,high,0.3032,23,10238,DK,Novo Nordisk Foundation,Metabolomics and Mass Spectrometry Studies
oa_author_raghunathan_ramakrishnan,Raghunathan Ramakrishnan,long_tail_researcher_openalex,ambiguous,unknown_to_detector,0.4862,17,4820,CH,University of Basel,Chemical Thermodynamics and Molecular Structure
oa_author_sofyan_syafitri_harahap,Sofyan Syafitri Harahap,long_tail_researcher_openalex,ambiguous,unknown_to_detector,0.1435,1,2100,,,Decision Support System Applications
oa_author_douard_grave,Édouard Grave,long_tail_researcher_openalex,male,high,0.4224,41,22375,IL,Meta (Israel),Topic Modeling
oa_author_piotr_bojanowski,Piotr Bojanowski,long_tail_researcher_openalex,male,high,0.5324,37,27687,IL,Meta (Israel),Topic Modeling
oa_author_soroush_vosoughi,Soroush Vosoughi,long_tail_researcher_openalex,ambiguous,unknown_to_detector,0.7732,23,10176,US,Massachusetts Institute of Technology,Misinformation and Its Impacts
oa_author_jianjun_sun,Jianjun Sun,long_tail_researcher_openalex,ambiguous,east_asian_name,0.3568,12,923,CN,Nanjing University,Blockchain Technology Applications and Security
oa_author_jianbo_du,Jianbo Du,long_tail_researcher_openalex,ambiguous,east_asian_name,0.5865,27,3845,CN,Xidian University,IoT and Edge/Fog Computing
oa_author_emily_m__bender,Emily M. Bender,long_tail_researcher_openalex,female,high,0.4792,29,10593,US,University of Washington,Topic Modeling
oa_author_a__sherstinsky,A. Sherstinsky,long_tail_researcher_openalex,ambiguous,unknown_to_detector,0.3162,6,5482,,,Neural Networks and Applications
oa_author_james_e__mungall,James E. Mungall,long_tail_researcher_openalex,male,high,0.5895,42,5812,CA,University of Toronto,Geological and Geochemical Analysis
oa_author_steffen_rendle,Steffen Rendle,long_tail_researcher_openalex,male,high,0.4832,28,16409,JP,Osaka Research Institute of Industrial Science and Technology,Recommender Systems and Techniques
oa_author_weisong_shi,Weisong Shi,long_tail_researcher_openalex,ambiguous,east_asian_name,0.7797,56,21950,US,Wayne State University,IoT and Edge/Fog Computing
oa_author_natalia_daz_rodrguez,Natalia Díaz-Rodríguez,long_tail_researcher_openalex,female,high,0.5376,29,13759,FR,École Nationale Supérieure de Techniques Avancées,Explainable Artificial Intelligence (XAI)
oa_author_lucy_m__matthews,Lucy M. Matthews,long_tail_researcher_openalex,female,high,0.0973,15,7906,US,Jones College,Technology Adoption and User Behaviour
oa_author_mirella_lapata,Mirella Lapata,long_tail_researcher_openalex,female,high,0.7014,81,27966,GB,University of Edinburgh,Topic Modeling
oa_author_florian_eyben,Florian Eyben,long_tail_researcher_openalex,male,high,0.5135,50,15433,CH,FORS – Swiss Centre of Expertise in the Social Sciences,Music and Audio Processing
oa_author_banggu_wu,Banggu Wu,long_tail_researcher_openalex,ambiguous,east_asian_name,0.0897,3,8243,CN,Tianjin University,Advanced Neural Network Applications
oa_author_takeru_miyato,Takeru Miyato,long_tail_researcher_openalex,male,high,0.5957,17,9269,JP,Kyoto University,Adversarial Robustness in Machine Learning
oa_author_jianli_pan,Jianli Pan,long_tail_researcher_openalex,ambiguous,east_asian_name,0.5959,20,2899,US,University of Missouri–St. Louis,IoT and Edge/Fog Computing
oa_author_xiaowei_yang,Xiaowei Yang,long_tail_researcher_openalex,ambiguous,east_asian_name,0.5384,32,5498,US,Duke University,Cloud Computing and Resource Management
oa_author_luke_cramphorn,Luke Cramphorn,long_tail_researcher_openalex,male,high,0.4424,8,873,GB,Bristol Robotics Laboratory,Advanced Sensor and Energy Harvesting Materials
oa_author_peng_cheng,Peng Cheng,long_tail_researcher_openalex,ambiguous,east_asian_name,0.5676,58,11393,,State Key Laboratory of Industrial Control Technology,Smart Grid Security and Resilience
oa_author_cindy_k__chung,Cindy K. Chung,long_tail_researcher_openalex,female,high,0.4568,21,5416,US,The University of Texas at Austin,Sentiment Analysis and Opinion Mining
oa_author_jonathan_w__peirce,Jonathan W. Peirce,long_tail_researcher_openalex,male,high,0.6311,24,14383,GB,University of Nottingham,Neural dynamics and brain function
oa_author_bruno_a__a__nunes,Bruno A. A. Nunes,long_tail_researcher_openalex,male,high,0.6014,11,2712,FR,Institut national de recherche en informatique et en automatique,Software-Defined Networks and 5G
oa_author_douglas_w__arner,Douglas W. Arner,long_tail_researcher_openalex,male,high,0.5586,30,6253,,,Blockchain Technology Applications and Security
oa_author_aleksandra_checko,Aleksandra Checko,long_tail_researcher_openalex,female,high,0.4568,10,2227,,,Advanced MIMO Systems Optimization
oa_author_jieqi_peng,Jieqi Peng,long_tail_researcher_openalex,ambiguous,unknown_to_detector,0.3043,14,6910,CN,Beihang University,Time Series Analysis and Forecasting
oa_author_mattan_s__benshachar,Mattan S. Ben‐Shachar,long_tail_researcher_openalex,ambiguous,unknown_to_detector,0.58,20,12641,IL,Ben-Gurion University of the Negev,Data Analysis with R
oa_author_oussema_souiai,Oussema Souiai,long_tail_researcher_openalex,ambiguous,unknown_to_detector,0.3757,11,11279,TN,Institut Pasteur de Tunis,Bioinformatics and Genomic Networks
oa_author_an_chi_chen,An Chi Chen,long_tail_researcher_openalex,ambiguous,east_asian_name,0.0903,3,1677,ZA,University of Cape Town,Human Pose and Action Recognition
oa_author_travis_t__wager,Travis T. Wager,long_tail_researcher_openalex,male,high,0.4981,35,5866,US,Pfizer (United States),Computational Drug Discovery Methods
oa_author_jutho_haegeman,Jutho Haegeman,long_tail_researcher_openalex,ambiguous,unknown_to_detector,0.6811,41,5865,BE,Ghent University,Quantum many-body systems
oa_author_r__urtasun,R. Urtasun,long_tail_researcher_openalex,ambiguous,unknown_to_detector,0.2057,3,14269,US,Toyota Motor Corporation (United States),Robotics and Sensor-Based Localization
oa_author_koen_e__a__van_de_sande,Koen E. A. van de Sande,long_tail_researcher_openalex,male,high,0.6292,17,9562,NL,University of Amsterdam,Advanced Image and Video Retrieval Techniques
oa_author_philip_koopman,Philip Koopman,long_tail_researcher_openalex,male,high,0.6468,33,5152,US,Carnegie Mellon University,Autonomous Vehicle Technology and Safety
oa_author_pontus_stenetorp,Pontus Stenetorp,long_tail_researcher_openalex,male,high,0.4873,27,6713,GB,University College London,Advanced Graph Neural Networks
oa_author_jingkang_yang,Jingkang Yang,long_tail_researcher_openalex,ambiguous,east_asian_name,0.5211,16,5463,SG,Nanyang Technological University,Multimodal Machine Learning Applications
oa_author_jos_a__fernndez,José A. Fernández,long_tail_researcher_openalex,male,high,0.3135,11,9630,GB,Queen's University Belfast,Cell Image Analysis Techniques
oa_author_mark_l__psiaki,Mark L. Psiaki,long_tail_researcher_openalex,male,high,0.4922,35,5292,US,Cornell University,Cryptographic Implementations and Security
oa_author_norimichi_ukita,Norimichi Ukita,long_tail_researcher_openalex,ambiguous,unknown_to_detector,0.5527,26,4810,JP,Toyota Technological Institute,Advanced Image Processing Techniques
oa_author_irene_vikman,Irene Vikman,long_tail_researcher_openalex,female,high,0.1943,15,19751,SE,Luleå University of Technology,Context-Aware Activity Recognition Systems
oa_author_vidit_jain,Vidit Jain,long_tail_researcher_openalex,ambiguous,unknown_to_detector,0.5151,10,1731,US,University of Massachusetts Amherst,Face and Expression Recognition
oa_author_minglu_zhu,Minglu Zhu,long_tail_researcher_openalex,ambiguous,east_asian_name,0.4351,30,6996,SG,National University of Singapore,Tactile and Sensory Interactions
oa_author_gido_m__van_de_ven,Gido M. van de Ven,long_tail_researcher_openalex,male,high,0.4897,12,3006,US,Baylor College of Medicine,Domain Adaptation and Few-Shot Learning
oa_author_corrado_cuccurullo,Corrado Cuccurullo,long_tail_researcher_openalex,male,high,0.5027,15,15018,IT,"University of Campania ""Luigi Vanvitelli""",Data Analysis with R
oa_author_jun_xie,Jun Xie,long_tail_researcher_openalex,ambiguous,east_asian_name,0.3392,24,2980,US,Google (United States),Video Surveillance and Tracking Methods
oa_author_martn_arjovsky,Martín Arjovsky,long_tail_researcher_openalex,male,high,0.6854,13,9445,US,Courant Institute of Mathematical Sciences,Generative Adversarial Networks and Image Synthesis
oa_author_xiaokang_yang,Xiaokang Yang,long_tail_researcher_openalex,ambiguous,east_asian_name,0.3649,12,3866,,,Video Surveillance and Tracking Methods
oa_author_michael_henderson,Michael Henderson,long_tail_researcher_openalex,male,high,0.6154,47,9559,AU,Monash University,Online and Blended Learning
oa_author_xun_huang,Xun Huang,long_tail_researcher_openalex,ambiguous,east_asian_name,0.6786,39,15681,US,Cornell University,Generative Adversarial Networks and Image Synthesis
oa_author_rameswar_panda,Rameswar Panda,long_tail_researcher_openalex,ambiguous,unknown_to_detector,0.4578,28,4532,US,IBM (United States),Advanced Neural Network Applications
oa_author_adam_w__meade,Adam W. Meade,long_tail_researcher_openalex,male,high,0.6332,35,10618,US,North Carolina State University,Survey Methodology and Nonresponse
oa_author_agusti_fonts,Agusti Fonts,long_tail_researcher_openalex,male,high,0.2092,2,1165,ES,Institute of Agrifood Research and Technology,Blockchain Technology Applications and Security
oa_author_giuseppe_jurman,Giuseppe Jurman,long_tail_researcher_openalex,male,high,0.5709,39,20999,IT,Fondazione Bruno Kessler,Imbalanced Data Classification Techniques
oa_author_tim_oates,Tim Oates,long_tail_researcher_openalex,male,high,0.3178,35,7427,US,"University of Maryland, College Park",Time Series Analysis and Forecasting
oa_author_radhakrishna_achanta,Radhakrishna Achanta,long_tail_researcher_openalex,ambiguous,unknown_to_detector,0.4822,23,16854,FR,École Normale Supérieure - PSL,Medical Image Segmentation Techniques
oa_author_manuel_endres,Manuel Endres,long_tail_researcher_openalex,male,high,0.5286,32,12030,US,Harvard University,Cold Atom Physics and Bose-Einstein Condensates
oa_author_philip_a__cook,Philip A. Cook,long_tail_researcher_openalex,male,high,0.4373,43,22899,US,University of Pennsylvania,Advanced NMR Techniques and Applications
oa_author_ryan_matthews,Ryan Matthews,long_tail_researcher_openalex,male,medium,0.1327,9,6043,,,Technology Adoption and User Behaviour
oa_author_pranav_rajpurkar,Pranav Rajpurkar,long_tail_researcher_openalex,ambiguous,unknown_to_detector,0.3665,49,29890,,,Topic Modeling
oa_author_fumiya_yokomori,Fumiya Yokomori,long_tail_researcher_openalex,ambiguous,unknown_to_detector,0.1638,1,1127,JP,University of Yamanashi,Speech Recognition and Synthesis
oa_author_alan_edelman,Alan Edelman,long_tail_researcher_openalex,male,high,0.6327,45,18186,,,Parallel Computing and Optimization Techniques
oa_author_e__emary,E. Emary,long_tail_researcher_openalex,ambiguous,unknown_to_detector,0.4814,29,4712,EG,Cairo University,Metaheuristic Optimization Algorithms Research
oa_author_lam_tung_nguyen,Lam-Tung Nguyen,long_tail_researcher_openalex,ambiguous,east_asian_name,0.3811,2,27140,AT,Max Perutz Labs,Genomics and Phylogenetic Studies
oa_author_pingping_zhang,Pingping Zhang,long_tail_researcher_openalex,ambiguous,east_asian_name,0.3803,37,6822,HK,City University of Hong Kong,Image Enhancement Techniques
oa_author_satish_chandel,Satish Chandel,long_tail_researcher_openalex,male,medium,0.2749,2,3518,IN,All India Institute of Medical Sciences Bhopal,Online and Blended Learning
oa_author_nasrin_sultana,Nasrin Sultana,long_tail_researcher_openalex,female,high,0.4235,10,711,AU,La Trobe University,Network Security and Intrusion Detection
oa_author_ijsbrand_jan_aalbersberg,IJsbrand Jan Aalbersberg,long_tail_researcher_openalex,ambiguous,unknown_to_detector,0.4611,16,18425,NL,RELX Group (Netherlands),Research Data Management Practices
oa_author_mark_b__swindells,Mark B. Swindells,long_tail_researcher_openalex,male,high,0.4105,30,10128,,,Computational Drug Discovery Methods
oa_author_frank_bossen,Frank Bossen,long_tail_researcher_openalex,male,high,0.1822,16,3842,,,Software Testing and Debugging Techniques
oa_author_katharina_eggensperger,Katharina Eggensperger,long_tail_researcher_openalex,female,high,0.5189,15,5741,DE,University of Freiburg,Machine Learning and Data Classification
oa_author_patrick_r__verhoest,Patrick R. Verhoest,long_tail_researcher_openalex,male,high,0.4695,33,7362,US,Pfizer (United States),Computational Drug Discovery Methods
oa_author_tyler_day,Tyler Day,long_tail_researcher_openalex,male,medium,0.3676,27,13894,US,Schrodinger (United States),Computational Drug Discovery Methods
oa_author_vadim_smelyanskiy,Vadim Smelyanskiy,long_tail_researcher_openalex,male,high,0.6914,48,12338,US,Google (United States),Quantum Computing Algorithms and Architecture
oa_author_yongs_zeng,Yongs Zeng,long_tail_researcher_openalex,ambiguous,east_asian_name,0.0811,1,1506,CN,Purple Mountain Laboratories,UAV Applications and Optimization
oa_author_andreas_kamilaris,Andreas Kamilaris,long_tail_researcher_openalex,male,high,0.5411,26,9095,CY,Citard Services (Cyprus),Blockchain Technology Applications and Security
oa_author_seyed_mohsen_moosavi_dezfooli,Seyed-Mohsen Moosavi-Dezfooli,long_tail_researcher_openalex,male,high,0.8295,22,9857,CH,École Polytechnique Fédérale de Lausanne,Adversarial Robustness in Machine Learning
oa_author_yajin_zhou,Yajin Zhou,long_tail_researcher_openalex,ambiguous,east_asian_name,0.4481,30,7633,US,North Carolina State University,Advanced Malware Detection Techniques
oa_author_david_duce,David Duce,long_tail_researcher_openalex,male,high,0.4862,20,2527,GB,Oxford Brookes University,Technology Adoption and User Behaviour
oa_author_antonio_iera,Antonio Iera,long_tail_researcher_openalex,male,high,0.6446,44,26209,IT,University of Reggio Calabria,IoT and Edge/Fog Computing
oa_author_simon_knight,Simon Knight,long_tail_researcher_openalex,male,high,0.2978,28,5247,AU,University of Adelaide,Complex Network Analysis Techniques
oa_author_wenhui_wu,Wenhui Wu,long_tail_researcher_openalex,ambiguous,east_asian_name,0.4054,17,1584,CN,Shenzhen University,Image Enhancement Techniques
oa_author_yair_rivenson,Yair Rivenson,long_tail_researcher_openalex,male,high,0.6003,43,11755,US,California NanoSystems Institute,Neural Networks and Reservoir Computing
oa_author_christian_f__guerrerojuarez,Christian F. Guerrero‐Juarez,long_tail_researcher_openalex,male,high,0.2219,29,13109,US,"University of California, Irvine",Advanced MIMO Systems Optimization
oa_author_tobias_melchior,Tobias Melchior,long_tail_researcher_openalex,male,high,0.2997,6,846,DE,Forschungszentrum Jülich,Surface Modification and Superhydrophobicity
oa_author_ludwik_kuniarz,Ludwik Kuźniarz,long_tail_researcher_openalex,male,high,0.5257,13,3071,SE,Blekinge Institute of Technology,Software Engineering Research
oa_author_timnit_gebru,Timnit Gebru,long_tail_researcher_openalex,ambiguous,unknown_to_detector,0.2936,21,12118,,,Topic Modeling
oa_author_dimitra_dodou,Dimitra Dodou,long_tail_researcher_openalex,female,high,0.4146,35,6763,,,Psychometric Methodologies and Testing
oa_author_harini_raval,Harini Raval,long_tail_researcher_openalex,ambiguous,unknown_to_detector,0.1541,4,806,,,Education Practices and Evaluation
